SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|txtI1-LOW=CL_API_OUTBOUND_DELIVE_DPC_EXT*
SELFIELD|txtI2-LOW=A
TABLE|REPOSRC
TITLE|Data Browser: Table REPOSRC Select Entries         58
SBAR|
ALV|rows=58|cols=34
HDR|PROGNAME	R3STATE	SQLX	EDTX	DBNA	CLAS	TYPE	OCCURS	SUBC	APPL	SECU	CNAM	CDAT	VERN	LEVL	RSTAT	RMAND	RLOAD	UNAM	UDAT	UTIME	DATALG	VARCL	DBAPL	FIXPT	SSET	SDATE	STIME	IDATE	ITIME	LDBNAME	UCCHECK	MAXLINELN	DATA	
ROW45|CL_API_OUTBOUND_DELIVE_DPC_EXTCM019	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	536	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002A0000121F9D02DEAED9F4240C0461787E4AE3090F1A63E2C50413224439A8C478D0D306DB228DA5341489FDF5F8EE344BE9C7AAF120944E9E1496CE6EF7	
ROW46|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01A	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	367	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00140000121F9D02D68EB5EC340844D1F329C4155D688C89CB9A348168173E625CB89B50A496944203DAC8D7D7337742E9637069C54E4EE6791F5D9C7BEF5C	
ROW47|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01B	A			D$				I	S		SAP	20.11.2020	000008			001		SAP	27.05.2022	11:49:07	524	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00260000121F9D02BF5DB3E9491808C2F0FC94C6131E34C6C48B09262410E5A012A3899E36588A34292D6985C8AFC777675DDBD2168907A074F2A4F46367BB	
ROW48|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01C	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	535	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002A0000121F9D02D2AED9F4240C0461787E4AE3090F1AE3C18309264488725089F1A0A70DB4451B4B692812FBEBF1DD6996D26DABC683503A7952BA7476D9	
ROW49|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01D	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	367	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00140000121F9D026DC75A761A8681E07C4AC4293D8010076E45AA940838F010E2C0CD6A4D0A1179540D54E4EBCB78AD347D381C4B43AD91E3B5D7BB39CCEE	
ROW50|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01E	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	521	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00260000121F9D02D2AEB9F4240C0551F8FC94C6152E34C6850B134C4820CA422506135D3508459AF00A1522BF1ECF9D9B4B5B5A90B8404A275F4A2F9DB974	
ROW51|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01F	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	485	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002C0000121F9D02B75D33D8491808C2F0FF281CE1A00F608209094439A8C478D053534A95C642495B883C3DFE3BB5D6528AC618E3BA932F74B73BBBCB61F8	
ROW52|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01G	A			D$				I	S		SAP	20.11.2020	000007			001		SAP	27.05.2022	11:49:07	490	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF002A0000121F9D02BB5DF3E9491808A2F8FB281CE1A0D1AB09262410E5A012E3414F0DFF84C69692B610F9F4F8769A5ADB5234C618D79DFCD276E9ECB62433	
ROW53|CL_API_OUTBOUND_DELIVE_DPC_EXTCM01H	A			D$				I	S		SAP	22.01.2021	000007			001		SAP	27.05.2022	11:49:07	293	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00120000121F9D02D28EB9EC260C0351F47E4A76DDF10754AA7815A93C44BBB7A294B608F250422BF5EBE9B12320129B2E100F6574E5893D1ECFE6CC1812ED	
ROW54|CL_API_OUTBOUND_DELIVE_DPC_EXTCO	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	655	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00800000121F9D02B46B6E3B8DC340189E47611F6051415AC46D550A54E2A46E2F76AF504FC06A51A87A123C7DF933DBED8134B9887391F1FCFA54D7B5DDE6	
ROW55|CL_API_OUTBOUND_DELIVE_DPC_EXTCP	A		X	D$				K	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	429	X	S	X		11.02.2025	131959	27.05.2022	114907	D$S	X	0	FF00380000121F9D02B46B062D0D0341147E3FA5F42208FA1FD47A2888F6A0E2ADD434C540DB842615FCF5F16D82642BA13924D5EEEEE363B3699B86C0CC9B9D	
ROW56|CL_API_OUTBOUND_DELIVE_DPC_EXTCT	A			D$				I	S		SAP	15.06.2018	000020			001		SAP	27.05.2022	11:49:07	223		S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00060000121F9D02D64EB5EB200CC3C0FB948A0589817F00CA50094107406C5549528A0401F521D4AF87B3337440CC74A84EB11DDB712B5D2E786386095704	
ROW57|CL_API_OUTBOUND_DELIVE_DPC_EXTCU	A			D$				I	S		SAP	15.06.2018	000022			001		SAP	27.05.2022	11:49:07	920	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF006C0000121F9D0269DFDC7AD30682287C7E0A3FA069D5244F7DCB855CD4245421559527CB01432C25066148681FFAD7D3B3E33806CCBA52241CD63BFA647C	
